[2024-11-10 01:33:43] Starting processing of /home/ubuntu/quantumLeap/data/input/Step_2_Classic_Texts_and_Ethnographies/2.1_Public_Domain_Books/Project_Gutenberg/psychology_of_unconscious.txt
[2024-11-10 01:33:43] Processing section 614: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 616: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 618: SectionType.HEADER, 17 tokens
[2024-11-10 01:33:43] Processing section 620: SectionType.HEADER, 18 tokens
[2024-11-10 01:33:43] Processing section 622: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 624: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 626: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 628: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 630: SectionType.HEADER, 18 tokens
[2024-11-10 01:33:43] Processing section 632: SectionType.HEADER, 8 tokens
[2024-11-10 01:33:43] Processing section 634: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 636: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 638: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 640: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 643: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 645: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 647: SectionType.HEADER, 4 tokens
[2024-11-10 01:33:43] Processing section 648: SectionType.HEADER, 4 tokens
[2024-11-10 01:33:43] Processing section 650: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 652: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 654: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 656: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 657: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 659: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 661: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 663: SectionType.HEADER, 17 tokens
[2024-11-10 01:33:43] Processing section 665: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 667: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 669: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 671: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 673: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 675: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 677: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 679: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 681: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 682: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 684: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 686: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 687: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 689: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 691: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 693: SectionType.HEADER, 3 tokens
[2024-11-10 01:33:43] Processing section 694: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 696: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 698: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 700: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 702: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 704: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 706: SectionType.HEADER, 5 tokens
[2024-11-10 01:33:43] Processing section 708: SectionType.HEADER, 4 tokens
[2024-11-10 01:33:43] Processing section 710: SectionType.HEADER, 7 tokens
[2024-11-10 01:33:43] Processing section 712: SectionType.HEADER, 6 tokens
[2024-11-10 01:33:43] Processing section 714: SectionType.HEADER, 8 tokens
[2024-11-10 01:33:43] Processing section 715: SectionType.HEADER, 6 tokens
[2024-11-10 01:33:43] Processing section 717: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 719: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 721: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 723: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 725: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 727: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 729: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 731: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 733: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 735: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 737: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 739: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 741: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 743: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 745: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 747: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 749: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 751: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 753: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 755: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 757: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 758: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 759: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 761: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 763: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 765: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 767: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 769: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 771: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 773: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 775: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 777: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 779: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 781: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 783: SectionType.HEADER, 17 tokens
[2024-11-10 01:33:43] Processing section 785: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 787: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 789: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 791: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 793: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 795: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 797: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 799: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 801: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 802: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 804: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 806: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 808: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 810: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 812: SectionType.HEADER, 2 tokens
[2024-11-10 01:33:43] Processing section 814: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 816: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 818: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 820: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 822: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 824: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 826: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 828: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 830: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 832: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 834: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 836: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 837: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 839: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 841: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 843: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 844: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 846: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 848: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 850: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 852: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 854: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 856: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 858: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 860: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 861: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 863: SectionType.HEADER, 3 tokens
[2024-11-10 01:33:43] Processing section 864: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 866: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 868: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 870: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 872: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 874: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 876: SectionType.ATTRIBUTION, 117 tokens
[2024-11-10 01:33:43] After processing: tokens=632/3000, sections=876
[2024-11-10 01:33:43] Processing section 877: SectionType.ATTRIBUTION, 218 tokens
[2024-11-10 01:33:43] After processing: tokens=850/3000, sections=877
[2024-11-10 01:33:43] Processing section 878: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 880: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 882: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 884: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 885: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 886: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 888: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 890: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 892: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 894: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 896: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 897: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 899: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 901: SectionType.HEADER, 3 tokens
[2024-11-10 01:33:43] Processing section 902: SectionType.HEADER, 8 tokens
[2024-11-10 01:33:43] Processing section 904: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 906: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 908: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 910: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 912: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 913: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 915: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 917: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 919: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 921: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 923: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 925: SectionType.HEADER, 6 tokens
[2024-11-10 01:33:43] Processing section 927: SectionType.HEADER, 7 tokens
[2024-11-10 01:33:43] Processing section 929: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 931: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 933: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 935: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 937: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 939: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 941: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 943: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 944: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 946: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 948: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 950: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 952: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 954: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 956: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 958: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 960: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 962: SectionType.HEADER, 4 tokens
[2024-11-10 01:33:43] Processing section 964: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 966: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 968: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 970: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 972: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 974: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 976: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 978: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 980: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 982: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 984: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 986: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 987: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 989: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 991: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 993: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 995: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 997: SectionType.HEADER, 8 tokens
[2024-11-10 01:33:43] Processing section 999: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1001: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1003: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1005: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1007: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1009: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 1011: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1013: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1015: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1016: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1018: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1020: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1022: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1024: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 1026: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1028: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1030: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1032: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 1034: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1036: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1038: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1040: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1041: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1043: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1045: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1047: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1049: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 1050: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1052: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1054: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1056: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1057: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1058: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1060: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1062: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1064: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1066: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1068: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1070: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1072: SectionType.HEADER, 17 tokens
[2024-11-10 01:33:43] Processing section 1074: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1076: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1078: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1079: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1081: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1083: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1084: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1086: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1088: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1090: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1092: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1094: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1095: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1097: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1099: SectionType.HEADER, 17 tokens
[2024-11-10 01:33:43] Processing section 1101: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1103: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1105: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1107: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1109: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1111: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1113: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1115: SectionType.HEADER, 3 tokens
[2024-11-10 01:33:43] Processing section 1116: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 1118: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1120: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1122: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1124: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1126: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1128: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 1130: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1132: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1134: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1136: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 1138: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1140: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1142: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1144: SectionType.HEADER, 19 tokens
[2024-11-10 01:33:43] Processing section 1146: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1148: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1150: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1152: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1154: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1156: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1158: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1160: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1162: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1164: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1165: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1167: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1169: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1171: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1173: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1175: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1177: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1179: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1181: SectionType.HEADER, 17 tokens
[2024-11-10 01:33:43] Processing section 1183: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1185: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1187: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1189: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1191: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1193: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1195: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1197: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 1199: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1201: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1202: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1204: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1206: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1208: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1210: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1212: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1214: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 1216: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1217: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 1218: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 1219: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1221: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1223: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1225: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1227: SectionType.HEADER, 17 tokens
[2024-11-10 01:33:43] Processing section 1229: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1231: SectionType.HEADER, 17 tokens
[2024-11-10 01:33:43] Processing section 1233: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1235: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1237: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1239: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1241: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1243: SectionType.HEADER, 13 tokens
[2024-11-10 01:33:43] Processing section 1245: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1247: SectionType.HEADER, 15 tokens
[2024-11-10 01:33:43] Processing section 1249: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1251: SectionType.HEADER, 10 tokens
[2024-11-10 01:33:43] Processing section 1253: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1255: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1257: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1259: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 1261: SectionType.HEADER, 11 tokens
[2024-11-10 01:33:43] Processing section 1263: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1265: SectionType.HEADER, 12 tokens
[2024-11-10 01:33:43] Processing section 1267: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 1269: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1271: SectionType.HEADER, 7 tokens
[2024-11-10 01:33:43] Processing section 1273: SectionType.HEADER, 16 tokens
[2024-11-10 01:33:43] Processing section 1275: SectionType.HEADER, 14 tokens
[2024-11-10 01:33:43] Processing section 1277: SectionType.HEADER, 7 tokens
[2024-11-10 01:33:43] Processing section 1279: SectionType.HEADER, 8 tokens
[2024-11-10 01:33:43] Processing section 1281: SectionType.HEADER, 7 tokens
[2024-11-10 01:33:43] Processing section 1283: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 1285: SectionType.HEADER, 9 tokens
[2024-11-10 01:33:43] Processing section 1287: SectionType.HEADER, 5 tokens
[2024-11-10 01:33:43] Processing section 1289: SectionType.HEADER, 7 tokens
[2024-11-10 01:33:43] Processing section 1290: SectionType.HEADER, 7 tokens
[2024-11-10 01:33:43] Processing section 1292: SectionType.HEADER, 8 tokens
[2024-11-10 01:33:43] Processing section 1294: SectionType.HEADER, 10 tokens
